2024-07-04 23:46:43,109 INFO  Logger.cs: 70 - 
2024-07-05 00:00:21,784 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-05 00:00:23,277 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Wheel failed
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Full Assembly-1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1136 - Found 248 in Full Assembly-1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Full Assembly-1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Full Assembly-1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1136 - Found 248 in Full Assembly-1
2024-07-05 00:00:23,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Full Assembly-1
2024-07-05 00:00:23,480 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-05 00:01:01,406 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-07-05 00:01:01,421 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
